# Observation date	Start [Å]	End [Å]	Center [Å]	Width	Amplitude	Skew	RMSE	R2	FWHM [Å]	EW [Å]
2016-06-12T06:12:33.957000	5361.229675192122	5365.829924262413	[5364.18983655]	[0.39065106]	[0.5771763]	[1.16743607]	0.06814795727489811	0.937986481257495	1.3591463115255202	1.3966436163196405
2016-06-12T06:12:33.957000	5403.351955809663	5405.5920770960665	[5404.41201212]	[0.79948672]	[0.23090908]	[-0.13489789]	0.06574082229395502	0.9534844968003725	0.5437493212920107	0.7545442664715004
2016-06-12T06:12:33.957000	5493.356828924069	5494.4768895672705	[5493.89685925,5493.98844531]	[0.85125433,0.10642002]	[0.08056468,0.09392155]	[-0.21930428,-1.99999996]	0.04026170017612354	0.9854880718579175	0.22116835792839512	0.37275548564083394
2016-06-12T06:12:33.957000	5507.437591295744	5508.277636778145	[5508.23762899,5507.97761945,5507.83761404]	[0.09181395,0.33587545,0.53445903]	[0.21466425,0.01884704,0.06430529]	[ 1.21323462,-0.22535441, 0.13902364]	0.12894580203067382	0.7749820475046381	0.5054956719532449	0.305179962095361
2016-06-12T06:12:33.957000	5534.279044566752	5536.519165853155	[5535.0390868 ,5535.53911171]	[0.36085177,0.59092074]	[0.1598334 ,0.18753158]	[0.45777388,0.22088448]	0.09071803629636936	0.8865307831152508	0.4416031168744404	0.8004306150706442
2016-06-12T06:12:33.957000	5537.339210252641	5538.179255735042	[5537.73923299]	[0.56687416]	[0.045691]	[0.16636033]	0.26827833077586655	0.37878796431825046	0.10759407894091938	0.12191354068714741
2016-06-12T06:12:33.957000	5539.839345616931	5540.43937810436	[5540.11936186]	[0.28952058]	[0.06395731]	[0.4564412]	0.22227400296793676	0.36606784025264205	0.15060795407871452	0.11452569300701139
2016-06-12T06:12:33.957000	5540.879401928475	5542.359482064134	[5542.15947015,5541.639442  ]	[0.11737091,0.44639653]	[0.21080786,0.12018009]	[1.75928041,0.32860746]	0.09338876180388715	0.8835111737641822	0.4964145764276619	0.49108668295319235
2016-06-12T06:12:33.957000	5543.639551370649	5545.759666159567	[5544.71960877,5544.7596131 ]	[0.76086046,0.15214825]	[0.07967433,0.21784713]	[-0.01711134,-2.        ]	0.07035555411440612	0.9545622712376806	0.5129907871641791	0.6161970772786692
2015-06-26T02:21:18.577000	6740.561550072627	6741.484618061772	[6741.04308407,6740.74221703]	[0.28468987,0.34742997]	[0.0243552 ,0.09610213]	[ 1.39398174,-0.85307362]	0.15518625893097288	0.7599331809859916	0.22630323205825628	0.24502875418377984
